Island_Name,Acreage,Country,latitude,longitude,Large Acreage,Ocean Island,Income Potential,Mainland Power,Islands with Beaches,Turn Key,Airstrip or Fly-in,Income Producing,Lake Island,Seasonal,Historic,River Island,Mainland Lot,nearest_city,city_distance,price,Z_Price,$/Acre,Z_Value,P_Value,Z_Distance,P_Distance,Homicide Rate,CPI Score 2018,Standard error,Z_Homicide,P_Homicide,Z_CPI,P_CPI,Income_Potential
Abacos Islands Home,3,Bahamas,26.548263254370003,-77.024316425629,0,0,1,0,1,1,0,1,0,0,0,0,0,Marsh Harbour,2.48,1800000.0,-0.2630616061491821,600000.0,0.22919107126736205,0.5906397940007867,-0.25361004174716667,0.3998984190153337,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,1
Pimlico Island,55,Bahamas,25.348361242617997,-76.85772906499001,1,1,0,0,0,0,0,0,0,0,0,0,0,Spanish Wells,14.93,1695000.0,-0.27208431056839516,30818.18181818182,-0.3365876280838572,0.36821389195881715,-0.14134941213846727,0.44379695809312214,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,0
"Hawks Nest Cay, Cat Island",42,Bahamas,24.142641977904,-75.52117790646999,1,1,0,0,1,0,0,0,0,0,0,0,1,Arthur’s Town,34.47,1500000.0,-0.28884076163264794,35714.28571428572,-0.3317207978272709,0.3700500473510442,0.0348411663799252,0.5138968027398577,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,0
Third Cay,4,Bahamas,25.502743932266,-76.633879438623,0,1,0,0,1,0,0,0,0,0,0,0,0,Dunmore Town,0.16,1350000.0,-0.3017303393743809,337500.0,-0.03173945011526784,0.4873399170405192,-0.27452929160196043,0.3918389482638184,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,0
3-acre Parcel on Long Island,3,Bahamas,23.467654,-75.223302958167,0,1,0,0,1,0,1,0,0,0,1,0,0,Clarence Town,29.62,1000000.0,-0.3318060207717577,333333.3333333333,-0.03588120442292865,0.4856885414568903,-0.008890886118242819,0.4964530963464485,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,0
Blue Hole Cay,12,Bahamas,24.205637077584,-77.609825134277,0,1,1,0,1,0,0,0,0,0,0,0,0,Andros Town,35.93,995000.0,-0.3322356733631488,82916.66666666667,-0.2848006383133422,0.38789844158235115,0.04800586671957992,0.5191442164832365,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,1
"Deep Water Cay, Grand Bahama",91,Bahamas,26.630939548199,-77.921202798981,1,1,1,0,1,1,1,0,0,0,0,0,0,High Rock,22.13,885000.0,-0.34168803037375295,9725.274725274725,-0.3575544213990101,0.3603383962981388,-0.07642760224427966,0.46953945520354223,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,1
Bonefish Cay,6,Bahamas,24.314932631698,-77.824013893542,0,1,0,0,1,0,0,0,0,0,0,0,0,Andros Town,27.17,795000.0,-0.3494217770187927,132500.0,-0.2355137620521788,0.4069049993245158,-0.030982335318348316,0.48764181364191467,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,0
Golding Cay,3,Bahamas,25.529912486363,-76.85076353904,0,1,0,0,1,0,0,0,0,0,0,0,0,Spanish Wells,5.54,700000.0,-0.35758517625522357,233333.33333333334,-0.13528330780678763,0.44619394109428834,-0.22601827254213694,0.41059360429609837,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,0
Nengo Nengo Atoll,2223,France,-18.75310201788,-141.80789642334,1,1,1,0,1,0,1,0,0,0,0,0,0,Avarua,1178.3,55778670.24,4.3753535035431215,25091.619541160595,-0.34227995143880297,0.366070110919712,10.348662529056119,1.0,0.9,28.0,1.17,-0.9050976341214778,0.1827068327050299,-1.874079431677806,0.0304597389036559,1
Motu Tane,10,France,-16.4490481,-151.7630533,0,1,1,0,1,1,0,0,0,0,0,0,0,Avarua,618.38,39000000.0,2.9335536738005836,3900000.0,3.5094604829347094,0.9997754916117403,5.299909779618131,0.9999999420700407,0.9,28.0,1.17,-0.9050976341214778,0.1827068327050299,-1.874079431677806,0.0304597389036559,1
Motu Rauoro,18,France,-16.572897586134,-151.44357146067,0,1,0,0,1,0,0,0,0,0,0,0,0,Avarua,631.61,7137688.53,0.1956087356414255,396538.2516666667,0.02694581384245506,0.5107485236967461,5.419203605298701,0.9999999700674455,0.9,28.0,1.17,-0.9050976341214778,0.1827068327050299,-1.874079431677806,0.0304597389036559,0
Motu Moie,20,France,-16.558143428902,-151.51192377453998,0,1,1,0,1,1,0,0,0,0,0,0,0,Avarua,628.31,6500000.0,0.14081182975844955,325000.0,-0.04416471303825022,0.4823865547550076,5.389447775763865,0.9999999646627433,0.9,28.0,1.17,-0.9050976341214778,0.1827068327050299,-1.874079431677806,0.0304597389036559,1
Marakorako Island,8,France,-14.4028975,-145.958135,0,1,1,0,1,1,0,0,0,0,0,0,0,Avarua,1022.54,949684.0,-0.3361297007294446,118710.5,-0.24922081509829602,0.4015949895917576,8.944187375011863,1.0,0.9,28.0,1.17,-0.9050976341214778,0.1827068327050299,-1.874079431677806,0.0304597389036559,1
Motu Tohepuku,19,France,-16.169304653128,-144.78558769226,0,1,0,0,1,0,0,0,0,0,0,0,0,Avarua,1040.35,444995.54,-0.37949784166628103,23420.81789473684,-0.3439407634187203,0.3654454175549301,9.104778685319568,1.0,0.9,28.0,1.17,-0.9050976341214778,0.1827068327050299,-1.874079431677806,0.0304597389036559,0
Motu Matatahi,2,France,-15.145702664295001,-147.91322704136005,0,1,0,0,1,0,0,0,0,0,0,0,0,Avarua,883.65,261761.49,-0.39524323854899823,130880.745,-0.23712333558132712,0.4062805546894725,7.691827628316902,0.9999999999999928,0.9,28.0,1.17,-0.9050976341214778,0.1827068327050299,-1.874079431677806,0.0304597389036559,0
Dulichium Island,1335,Greece,38.414257277137,21.091775751343,1,1,0,0,0,0,0,0,0,0,0,0,0,Astakós,8.4,44622936.19,3.4167354948526403,33425.420367041195,-0.33399597812605625,0.3691912967853809,-0.20022988694527907,0.4206503970178481,1.1,55.0,2.51,-0.8886307183498022,0.18710078819572212,-1.8642775737408206,0.031141367237714362,0
St Thomas,300,Greece,37.809622999999995,23.247124,1,1,0,0,0,0,0,0,0,0,0,0,0,Ágioi Theódoroi,9.95,16733601.07,1.0201904735560912,55778.67023333334,-0.31177637758431215,0.37760523889605807,-0.18625366398194704,0.4261229211817008,1.1,55.0,2.51,-0.8886307183498022,0.18710078819572212,-1.8642775737408206,0.031141367237714362,0
Spalathronisi Island,26,Greece,40.020836439853,23.807564664063,1,1,0,0,1,0,0,0,0,0,0,0,0,Néos Marmarás,5.36,11155734.05,0.5408814696405035,429066.69423076924,0.05927976994918345,0.5236353629919759,-0.22764131778949162,0.40996254809161364,1.1,55.0,2.51,-0.8886307183498022,0.18710078819572212,-1.8642775737408206,0.031141367237714362,0
Stroggilo Island,54,Greece,37.372743083346,26.716260910034,1,1,0,1,0,0,0,0,0,0,0,0,0,Skála,10.14,5020080.32,0.013641564645912818,92964.45037037038,-0.27481292996840007,0.39172998188065755,-0.18454044955418375,0.4267947489305901,1.1,55.0,2.51,-0.8886307183498022,0.18710078819572212,-1.8642775737408206,0.031141367237714362,0
Lihnari Peninsula,95,Greece,37.8419,23.0669,1,1,0,0,0,0,0,0,0,0,0,0,0,Sofikón,3.4,3346720.21,-0.1301511368724856,35228.633789473686,-0.33220354605565827,0.3698677831537751,-0.24531447714957605,0.4031064715133168,1.1,55.0,2.51,-0.8886307183498022,0.18710078819572212,-1.8642775737408206,0.031141367237714362,0
Kythnos Island parcel,187,Greece,37.3933984,24.41733210000001,1,1,0,0,1,0,0,0,0,0,0,0,0,Nomós Kykládon,27.45,3235162.87,-0.13973731691642513,17300.336203208557,-0.35002465095732344,0.36316009883050776,-0.028457598266907712,0.48864859300091745,1.1,55.0,2.51,-0.8886307183498022,0.18710078819572212,-1.8642775737408206,0.031141367237714362,0
Organica Beach,1492,Panama,8.3091734471503,-78.970234166259,0,1,0,0,1,0,0,0,0,0,0,0,0,San Miguel,10.45,38000000.0,2.847623155522364,25469.16890080429,-0.34190465943400483,0.36621132150534375,-0.18174520496151733,0.4278913441430121,20.5,63.0,1.76,0.7086601115027394,0.7607322881513091,-0.9134973538532675,0.18049051233128266,0
Cebaco Island,7410,Panama,7.5527201,-81.0865035,1,1,1,0,1,1,0,0,0,0,0,0,1,Mariato District,10.34,15000000.0,0.8712212351233152,2024.2914979757086,-0.3652093607081835,0.35747756567796196,-0.18273706594601186,0.4275021655009458,20.5,63.0,1.76,0.7086601115027394,0.7607322881513091,-0.9134973538532675,0.18049051233128266,1
Isla Puerco,160,Panama,8.3674816117751,-78.807892735474,1,1,0,0,1,0,0,0,0,0,0,0,0,San Miguel,10.77,11000000.0,0.5274991620104373,68750.0,-0.2988826029593889,0.3825148107754047,-0.17885979118844234,0.42902389778998884,20.5,63.0,1.76,0.7086601115027394,0.7607322881513091,-0.9134973538532675,0.18049051233128266,0
Parida Island,217,Panama,8.1294648092245,-82.332038738037,1,1,1,0,1,1,1,0,0,0,0,0,0,Pedregal,17.79,7500000.0,0.22674234803666904,34562.21198156682,-0.33286598335012646,0.3696177239589371,-0.11556102654160942,0.45400022610719637,20.5,63.0,1.76,0.7086601115027394,0.7607322881513091,-0.9134973538532675,0.18049051233128266,1
Isla Brava,140,Panama,8.1830842766129,-82.25595582525601,1,1,0,0,1,0,0,0,0,0,0,0,0,San Lorenzo,13.55,4600000.0,-0.022456154970167504,32857.142857142855,-0.3345608579239526,0.3689781878676137,-0.1537927590348532,0.43888657168273165,20.5,63.0,1.76,0.7086601115027394,0.7607322881513091,-0.9134973538532675,0.18049051233128266,0
Four Islands in Panama,45,Panama,9.593418152061599,-79.664805793762,1,1,0,0,1,0,0,0,0,0,0,0,0,Portobelo,2.84,4000000.0,-0.0740144659370992,88888.88888888889,-0.2788641238056951,0.3901745509039006,-0.2503639512524573,0.4011529523768752,20.5,63.0,1.76,0.7086601115027394,0.7607322881513091,-0.9134973538532675,0.18049051233128266,0
Puenta Vieja Parcel,30,Panama,9.2937751849534,-82.08274235866101,1,1,0,0,1,0,0,0,0,0,0,0,0,Isla Bastimentos,3.48,3988000.0,-0.07504563215643784,132933.33333333334,-0.23508301960418207,0.40707214891053567,-0.24459312370630729,0.4033857444284066,20.5,63.0,1.76,0.7086601115027394,0.7607322881513091,-0.9134973538532675,0.18049051233128266,0
Islas Marias,27,Panama,7.7099136918319,-81.071343698425,1,1,0,0,1,0,0,0,0,0,0,0,0,Mariato District,5.1,3000000.0,-0.1599449842153187,111111.11111111111,-0.25677476749817085,0.3986763248743117,-0.2299857164801151,0.4090514344228839,20.5,63.0,1.76,0.7086601115027394,0.7607322881513091,-0.9134973538532675,0.18049051233128266,0
Tambor and Magotes Islands,15,Panama,9.638133004427802,-79.528478984131,0,1,0,0,0,0,0,0,0,0,0,0,0,Nombre de Dios,5.64,2500000.0,-0.20291024335442845,166666.66666666666,-0.20155137672936033,0.4201337303738065,-0.225116580738051,0.4109442912245528,20.5,63.0,1.76,0.7086601115027394,0.7607322881513091,-0.9134973538532675,0.18049051233128266,0
San Miguel Archipelago,163,Panama,8.3893417452823,-78.189593253968,1,1,0,0,1,0,0,0,0,0,0,0,0,La Palma,3.6,2000000.0,-0.2458755024935382,12269.938650306749,-0.35502497193347804,0.36128544168171384,-0.24351109354140413,0.4038047461559431,20.5,63.0,1.76,0.7086601115027394,0.7607322881513091,-0.9134973538532675,0.18049051233128266,0
Isla Gallina,22,Panama,8.4541912630456,-78.93070394140601,1,1,0,0,1,0,0,0,0,0,0,0,0,San Miguel,0.46,1850000.0,-0.2587650802352711,84090.90909090909,-0.28363341664481967,0.3883456627778918,-0.27182421618970265,0.39287859211734133,20.5,63.0,1.76,0.7086601115027394,0.7607322881513091,-0.9134973538532675,0.18049051233128266,0
Punta Entrada,15,Panama,8.0751695249186,-81.736538936279,0,1,0,0,1,0,0,0,0,0,0,0,0,Distrito de Tolé,9.51,1200000.0,-0.3146199171161138,80000.0,-0.28769986632870476,0.3867882461758304,-0.19022110791992514,0.4245679356822971,20.5,63.0,1.76,0.7086601115027394,0.7607322881513091,-0.9134973538532675,0.18049051233128266,0
Isla Leo,2,Panama,9.5767085167031,-79.34258107602,0,1,1,0,1,1,0,0,0,0,0,0,0,Distrito de Santa Isabel,6.69,699000.0,-0.3576711067735018,349500.0,-0.01981119770920476,0.49209699257852846,-0.21564881679514863,0.4146307503308013,20.5,63.0,1.76,0.7086601115027394,0.7607322881513091,-0.9134973538532675,0.18049051233128266,1
Isle of Navaro,9,Panama,9.2384858128759,-82.222012731491,0,1,1,0,0,0,0,0,0,0,0,0,0,Bocas del Toro,7.17,500000.0,-0.37477127991086745,55555.555555555555,-0.3119981582669814,0.3775209615070356,-0.21132069613553614,0.41631851719197216,20.5,63.0,1.76,0.7086601115027394,0.7607322881513091,-0.9134973538532675,0.18049051233128266,1
Isla Carabana Sol,1,Panama,9.245485199866,-82.241268697623,0,0,1,0,0,1,0,0,0,0,0,0,0,Bocas del Toro,6.55,403000.0,-0.38310654018385476,403000.0,0.0333689276011598,0.5133098059803153,-0.21691118532086895,0.4141387802507413,20.5,63.0,1.76,0.7086601115027394,0.7607322881513091,-0.9134973538532675,0.18049051233128266,1
Wild Cane Key,3,Panama,9.350536305084999,-82.16832671892399,0,1,0,0,0,0,0,0,0,0,0,0,0,Isla Bastimentos,4.23,360000.0,-0.3868015524698182,120000.0,-0.24793902497516118,0.40209079242190077,-0.23783043517566274,0.40600630599562726,20.5,63.0,1.76,0.7086601115027394,0.7607322881513091,-0.9134973538532675,0.18049051233128266,0
Kanacea Island,3085,Fiji,-17.263613,-179.151735,1,1,0,0,1,0,0,0,0,0,0,0,0,Lau Province,69.2,26000000.0,1.8164569361837297,8427.876823338736,-0.3588440622027925,0.3598558740306855,0.3479987299389718,0.6360794313418114,2.5,60.0,0.0,-0.7733623079480724,0.2196539951221156,-1.7956645681819252,0.03627394009387566,0
Matana South Seas Plantation,806,Fiji,-17.260587688582,179.34997545459,1,1,0,0,1,0,0,0,0,0,0,0,0,Cakaudrove Province,41.27,25000000.0,1.7305264179055102,31017.369727047146,-0.33638963111275877,0.3682885337757992,0.09615620905776909,0.5383017451479486,2.5,60.0,0.0,-0.7733623079480724,0.2196539951221156,-1.7956645681819252,0.03627394009387566,0
Nananu-I-Cake,600,Fiji,-17.31839772771,178.23174825928,0,0,0,0,0,0,0,0,0,0,0,0,0,Ra Province,13.26,12000000.0,0.6134296802886567,20000.0,-0.3473411283590202,0.3641675279487441,-0.15640766526670244,0.437855847763153,2.5,60.0,0.0,-0.7733623079480724,0.2196539951221156,-1.7956645681819252,0.03627394009387566,0
Adavaci Island,102,Fiji,-17.200052192319,-179.00711732794,1,1,0,0,1,0,0,0,0,0,0,0,0,Lau Province,70.85,7500000.0,0.22674234803666904,73529.41176470589,-0.2941317671358956,0.3843286086478624,0.36287664470638975,0.6416514829459511,2.5,60.0,0.0,-0.7733623079480724,0.2196539951221156,-1.7956645681819252,0.03627394009387566,0
Toberua Island Resort,5,Fiji,-17.9749062,178.7047,0,1,0,0,1,1,0,1,0,0,0,0,0,Tailevu Province,16.64,6200000.0,0.11503267427498369,1240000.0,0.8653645329240597,0.8065806294069835,-0.1259304822885977,0.44989347668503865,2.5,60.0,0.0,-0.7733623079480724,0.2196539951221156,-1.7956645681819252,0.03627394009387566,0
Tivi Island,150,Fiji,-16.272035532284,179.46879186902,1,1,0,0,1,0,0,0,0,0,0,0,0,Labasa,13.11,4995000.0,0.011486399749729198,33300.0,-0.33412064860896695,0.36914425961690955,-0.15776020297283136,0.43732287964824296,2.5,60.0,0.0,-0.7733623079480724,0.2196539951221156,-1.7956645681819252,0.03627394009387566,0
Kadomo Island,70,Fiji,-17.492507999999994,177.0518092,1,1,0,0,1,0,0,0,0,0,0,0,0,Lautoka,27.63,2980000.0,-0.16166359458088309,42571.42857142857,-0.32490465359523485,0.3726266173761648,-0.026834553019553023,0.4892958469049478,2.5,60.0,0.0,-0.7733623079480724,0.2196539951221156,-1.7956645681819252,0.03627394009387566,0
Koro Levu Island,8,Fiji,-16.7666667,-179.9833333,0,1,0,0,1,0,0,0,0,0,0,0,0,Cakaudrove Province,40.3,2500000.0,-0.20291024335442845,312500.0,-0.056589975961232594,0.47743590988689394,0.08740979855813542,0.5348271094657723,2.5,60.0,0.0,-0.7733623079480724,0.2196539951221156,-1.7956645681819252,0.03627394009387566,0
Tilagica Island,53,Fiji,-16.188257373968998,179.77831222596,1,1,1,0,1,1,0,0,0,0,0,0,0,Labasa,32.24,1975000.0,-0.2480237654504937,37264.15094339623,-0.33018019918992003,0.3706319037080077,0.014733439148808791,0.5058775791662511,2.5,60.0,0.0,-0.7733623079480724,0.2196539951221156,-1.7956645681819252,0.03627394009387566,1
Davuilau Island,54,Fiji,-16.980218292493,177.32736251393,1,1,0,0,1,0,0,0,0,0,0,0,0,Ba,44.6,1900000.0,-0.2544685543213602,35185.18518518518,-0.33224673488221196,0.36985147840319543,0.12618254613383084,0.5502062864524581,2.5,60.0,0.0,-0.7733623079480724,0.2196539951221156,-1.7956645681819252,0.03627394009387566,0
Nusa Riro,22,Solomon Islands,-8.2876215273616,157.13175418427,1,1,0,0,0,0,0,0,1,0,1,0,0,Gizo,23.57,25000000.0,1.7305264179055102,1136363.6363636365,0.7623478075989696,0.7770737761672415,-0.06344324026544214,0.4747067779145788,4.3,56.0,7.38,-0.6251600660029912,0.26593300426171773,-1.7074478467490595,0.043869421802527155,0
The Plantation,495,Belize,16.587927998458,-88.362654604315,1,1,0,0,1,0,0,0,0,0,0,0,0,Placencia,5.1,21000000.0,1.3868043447926321,42424.242424242424,-0.32505095972142756,0.3725712518371968,-0.2299857164801151,0.4090514344228839,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
False Caye,60,Belize,16.602023452031,-88.338857012537,1,1,0,0,1,0,0,0,0,0,0,0,0,Placencia,6.34,12000000.0,0.6134296802886567,200000.0,-0.16841734226807398,0.43312748290611797,-0.21880473810944942,0.413401077914701,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Deer Cay,603,Belize,18.098019096371,-87.95653867876,1,1,0,0,0,0,0,0,0,0,0,0,0,San Pedro,12.59,10500000.0,0.4845339028713275,17412.935323383084,-0.3499127250634782,0.3632020984019824,-0.16244900035407825,0.4354761432721357,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Water Caye,567,Belize,17.384237,-88.064037,1,1,0,0,0,0,0,0,0,0,0,0,0,Belize City,11.87,10000000.0,0.44156864373221777,17636.68430335097,-0.34969031387109023,0.3632855618510305,-0.16894118134349698,0.43292145334930177,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Frenchman's Caye,200,Belize,17.572844202155,-88.07520285101299,1,1,0,0,0,0,0,0,0,0,0,0,0,Belize City,9.52,7500000.0,0.22674234803666904,37500.0,-0.32994576026684486,0.37072047305061095,-0.19013093873951656,0.42460326332350623,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
40-acre Beachfront Property on Ambergris Caye,40,Belize,18.001592000000006,-87.94328370000002,1,1,0,1,1,0,0,0,0,0,0,0,0,San Pedro,6.1,6999500.0,0.18373412363842018,174987.5,-0.1932802933769617,0.4233697294696838,-0.2209687984392557,0.41255836385724787,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Tiger Point,359,Belize,17.249595979556002,-88.337132008984,0,0,0,0,0,0,0,0,0,0,0,0,0,Belize City,19.57,6400000.0,0.13221877793062758,17827.298050139274,-0.34950083979744384,0.36335667022679335,-0.09951091242887969,0.4603663120202881,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Fishermans Caye,42,Belize,16.672240983807,-88.189809406494,1,1,0,0,1,0,0,0,0,0,0,0,0,Placencia,16.0,4995000.0,0.011486399749729198,118928.57142857143,-0.2490040475114168,0.4016788252736095,-0.13170130983474773,0.44761027472288906,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
North Saddle Caye,4,Belize,16.693212043576,-88.171033100525,0,1,1,0,0,1,0,0,0,0,0,0,0,Placencia,17.9,4950000.0,0.007619526427209321,1237500.0,0.8628794803394632,0.8058981331248931,-0.1145691655571149,0.45439331052762394,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,1
65-Acre Private Island Resort,7,Belize,17.575057271267,-88.064189529053,0,1,1,0,1,1,0,0,0,0,0,0,0,Belize City,10.22,4500000.0,-0.031049206797989455,642857.1428571428,0.2717919727175873,0.6071090110965482,-0.18381909611091496,0.4270776874367293,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,1
Montego Caye,119,Belize,17.586769730739,-88.08263120805702,1,1,0,0,1,0,0,0,0,0,0,0,0,Belize City,9.68,4250000.0,-0.05253183636754433,35714.28571428572,-0.3317207978272709,0.3700500473510442,-0.18868823185297906,0.4251685877643885,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Benbow Caye,133,Belize,17.477182355903,-88.085782798584,1,1,0,0,0,0,0,0,0,0,0,0,0,Belize City,7.53,3000000.0,-0.1599449842153187,22556.39097744361,-0.34480002195672604,0.36512235828382555,-0.20807460564082675,0.41758535748511433,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Turtle Caye,19,Belize,17.455530149932002,-88.062199501709,0,1,0,0,1,0,0,0,0,0,0,0,0,Belize City,9.42,2700000.0,-0.18572413969878457,142105.26315789475,-0.22596592843767654,0.4106139600692612,-0.19103263054360253,0.4242500142118131,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Rainforest Caye,37,Belize,16.17889,-88.64083000000002,1,1,0,0,1,0,0,0,0,0,0,0,0,Punta Gorda,12.51,2600000.0,-0.1943171915266065,70270.27027027027,-0.29737142233362074,0.3830914795290996,-0.16317035379734698,0.43519215379646925,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
South Cocoplum Caye,6,Belize,16.874582629297,-88.121740739456,0,1,0,0,1,0,0,0,0,0,0,0,0,Dangriga,9.87,2500000.0,-0.20291024335442845,416666.6666666667,0.04695388173028722,0.5187250079972785,-0.18697501742521577,0.4258401103543495,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Morgans Caye,28,Belize,17.449959867472998,-88.070385510693,1,1,0,0,1,0,0,0,0,0,0,0,0,Belize City,9.05,2500000.0,-0.20291024335442845,89285.71428571429,-0.2784696710144893,0.3903259218326943,-0.19436889021872047,0.4229435236911327,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Drowned Caye,95,Belize,17.470201179933,-88.079275512695,1,1,0,0,0,0,0,0,0,0,0,0,0,Belize City,8.05,2000000.0,-0.2458755024935382,21052.63157894737,-0.3462947904286638,0.36456059167018995,-0.20338580825957986,0.4194167456844946,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Lagoon Caye,14,Belize,16.631804346907,-88.208287122583,0,1,0,0,0,0,0,0,0,0,0,0,0,Placencia,13.26,2000000.0,-0.2458755024935382,142857.14285714287,-0.22521854420170767,0.41090463191156235,-0.15640766526670244,0.437855847763153,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Bracilette Caye Parcel,48,Belize,18.050235,-87.943025,1,1,0,0,1,0,0,0,0,0,0,0,0,San Pedro,9.4,1950000.0,-0.2501720284074492,40625.0,-0.32683944453609926,0.3718946619711957,-0.19121296890441966,0.4241793716817584,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Water Foot Caye,3,Belize,16.984224399346,-88.09775660084603,0,1,1,0,0,1,0,0,0,0,0,0,0,Dangriga,9.0,1900000.0,-0.2544685543213602,633333.3333333334,0.2623251057286484,0.6034645960034917,-0.19481973612076345,0.42276703556752104,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,1
40-Acre Private Island Near Placencia,40,Belize,16.426285671782,-88.429665816052,1,1,0,0,0,0,0,0,0,0,0,0,0,Placencia,7.38,1800000.0,-0.2630616061491821,45000.0,-0.32249060251305545,0.37354052795751963,-0.20942714334695567,0.41705740260841206,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Manatee Caye,5,Belize,17.4535302,-88.065339,0,1,0,0,0,0,0,0,0,0,0,0,0,Belize City,9.28,1750000.0,-0.26735813206309306,350000.0,-0.019314187192285465,0.4922952331486346,-0.19229499906932285,0.4237555677333476,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
265 Acre Private Island,3,Belize,16.489544008857994,-88.39318777345,0,1,0,0,0,0,0,0,0,0,0,0,0,Placencia,2.46,1650000.0,-0.27595118389091505,550000.0,0.17949001957543254,0.5712235233488154,-0.2537903801079838,0.39982875287309155,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Pedro Island,3,Belize,18.103482227499,-87.970378023804,0,1,0,0,1,0,0,0,0,0,0,0,0,San Pedro,12.96,1500000.0,-0.28884076163264794,500000.0,0.12978896788350303,0.5516333042814363,-0.15911274067896025,0.43679002524412014,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Cayo Theana,7,Belize,16.515966717549,-88.379454772583,0,1,0,0,0,0,0,0,0,0,0,0,0,Placencia,0.87,1350000.0,-0.3017303393743809,192857.14285714287,-0.17551749250977816,0.43033651354510083,-0.26812727979295026,0.3943006740709673,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Goring Bogue Caye,6,Belize,17.422141261106994,-88.069838432983,0,1,0,0,1,0,0,0,0,0,0,0,0,Belize City,9.97,1100000.0,-0.32321296894393575,183333.33333333334,-0.18498435949871714,0.4266206515850273,-0.18607332562112983,0.4261936298315134,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Soldier Caye,5,Belize,17.324795503682,-87.788872642853,0,1,0,0,1,0,1,0,0,0,0,0,0,Belize City,29.52,800000.0,-0.34899212442740163,160000.0,-0.20817818362161758,0.41754492118355724,-0.009792577922328771,0.4960933890698945,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
Arrow Head Caye,4,Belize,17.476612563636,-88.07131901235901,0,1,0,0,0,0,0,0,0,0,0,0,0,Belize City,8.47,800000.0,-0.34899212442740163,200000.0,-0.16841734226807398,0.43312748290611797,-0.1995987026824189,0.42089722123833884,29.4,71.0,0.0,1.4414378633423075,0.9252694900670397,-0.47731467565743124,0.31656903108150963,0
